city,year,weekofyear,week_start_date,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k
sj,2006,3,1/22/2006,74.41,298.4014286,298.5285714,294.4171429,300.9,296.7,41.5,78.72,74.41,15.79428571,2.428571429
sj,2006,4,1/29/2006,0,298.2871429,298.3357143,293.5128571,299.9,296.6,16.8,74.89714286,0,14.89714286,2.014285714
sj,2006,5,2/5/2006,0,297.5414286,297.6357143,292.3471429,300.2,295.5,9.89,72.87285714,0,13.86,2.157142857
sj,2006,6,2/12/2006,18.15,297.8257143,297.9928571,293.4571429,300.1,296.5,9.7,76.90714286,18.15,14.89857143,2.214285714
sj,2006,7,2/19/2006,0,297.9557143,298.2428571,293.9085714,300.9,295.6,10.37,78.49428571,0,15.28142857,3.028571429
sj,2006,8,2/26/2006,11.8,298.0557143,298.2071429,292.9714286,300.1,296.7,8.1,73.41428571,11.8,14.38857143,2.385714286
sj,2006,9,3/5/2006,0,298.1585714,298.5642857,292.4614286,300.9,296.3,0.2,70.69714286,0,13.95142857,2.642857143
sj,2006,10,3/12/2006,0,297.9885714,298.1428571,293.07,300.8,295.4,7.5,74.28,0,14.49714286,3.428571429
sj,2006,11,3/19/2006,16.74,297.2614286,297.3928571,292.1314286,300.3,295.4,19.63,73.21,16.74,13.7,2.614285714
sj,2006,12,3/26/2006,31.34,298.0614286,298.3,293.4057143,300.4,296,10.35,75.52714286,31.34,14.82285714,2.857142857
sj,2006,13,4/2/2006,24.44,298.3028571,298.5214286,293.5271429,301.3,296.5,5,74.98428571,24.44,14.93714286,3.357142857
sj,2006,14,4/9/2006,174.04,298.24,298.55,294.4185714,301.2,296.2,36.3,79.60285714,174.04,15.79428571,3.185714286
sj,2006,15,4/16/2006,44.84,298.6728571,298.8142857,294.1728571,300.6,297,12.6,76.33285714,44.84,15.56571429,2.8
sj,2006,16,4/23/2006,60.86,298.5914286,298.8214286,294.4528571,301.1,296.8,28.63,78.02428571,60.86,15.86571429,3.1
sj,2006,17,4/30/2006,103.35,298.8985714,299.1928571,294.4385714,302,296.6,26.99,76.60428571,103.35,15.83285714,3.271428571
sj,2006,18,5/7/2006,54.47,298.8728571,299.1928571,294.7271429,302.2,296.5,29.05,78.09857143,54.47,16.12428571,3.385714286
sj,2006,19,5/14/2006,12.09,298.12,298.2928571,293.5157143,300,296.7,19.4,75.92714286,12.09,14.98571429,2.357142857
sj,2006,20,5/21/2006,103.95,299.1714286,299.3071429,296.2957143,301.9,297.2,90.4,84.31,103.95,17.73428571,2.785714286
sj,2006,21,5/28/2006,3.7,300.5014286,300.7142857,296.3657143,302.8,299,6.07,78.4,3.7,17.79285714,2.971428571
sj,2006,22,6/4/2006,64.92,300.57,300.7714286,295.9128571,302.8,298.6,6.19,75.81142857,64.92,17.29,3
sj,2006,23,6/11/2006,19.93,300.7685714,300.9071429,296.0528571,303.2,298.6,7.3,75.6,19.93,17.46428571,3.042857143
sj,2006,24,6/18/2006,7.56,301.0214286,301.1428571,296.3614286,303.3,299.6,12.4,75.92,7.56,17.78428571,2.742857143
sj,2006,25,6/25/2006,19.95,300.4785714,300.5357143,296.6428571,302.4,298.7,39.52,79.69571429,19.95,18.09142857,2.814285714
sj,2006,26,7/2/2006,111.15,300.5042857,300.6357143,297.1614286,303,299,38.37,82.16,111.15,18.67142857,2.242857143
sj,2006,27,7/9/2006,52.63,300.5842857,300.6071429,296.5185714,302.4,298.8,35.3,78.60428571,52.63,17.91571429,2.614285714
sj,2006,28,7/16/2006,56.73,300.2628571,300.4285714,296.78,303,298.4,64.68,81.47714286,56.73,18.21571429,2.685714286
sj,2006,29,7/23/2006,16.61,300.2442857,300.2214286,296.5871429,302.3,298.3,40.4,80.53857143,16.61,18.01142857,2.557142857
sj,2006,30,7/30/2006,29.74,300.7942857,300.95,296.7628571,302.8,298.6,19.1,78.77285714,29.74,18.20714286,2.671428571
sj,2006,31,8/6/2006,93.78,300.4,300.4714286,296.9585714,302.7,298.4,72.24,81.64571429,93.78,18.42714286,2.8
sj,2006,32,8/13/2006,63.83,300.2085714,300.3714286,296.57,303.1,297.9,171.58,80.65428571,63.83,18.00714286,2.857142857
sj,2006,33,8/20/2006,3.19,300.91,301.1214286,296.84,303,299.3,13.5,78.62714286,3.19,18.32714286,2.471428571
sj,2006,34,8/27/2006,70.61,300.8214286,300.9642857,297.0014286,303.1,299,39.5,79.81428571,70.61,18.50714286,2.757142857
sj,2006,35,9/3/2006,51.48,301.0685714,301.2214286,297.13,303.2,299.1,22.2,79.15428571,51.48,18.63285714,2.471428571
sj,2006,36,9/10/2006,24.11,301.0714286,301.1571429,296.8814286,303.1,298.8,15.5,78.12428571,24.11,18.40142857,3
sj,2006,37,9/17/2006,67.31,301.0985714,301.3642857,296.8614286,304.2,298.8,27.2,77.93,67.31,18.38285714,3.5
sj,2006,38,9/24/2006,27.18,301.4185714,301.5642857,296.7214286,303.6,299.2,9.6,75.86142857,27.18,18.21,3.414285714
sj,2006,39,10/1/2006,27.63,301.3442857,301.5357143,296.8985714,304.2,299,18.86,76.95285714,27.63,18.39857143,3.614285714
sj,2006,40,10/8/2006,12.22,301.4742857,301.6928571,296.5471429,303.7,299.6,14.1,74.73285714,12.22,18.00142857,3.071428571
sj,2006,41,10/15/2006,44.38,301.3971429,301.4285714,296.7642857,303.2,299.2,20.4,76.00714286,44.38,18.26285714,2.542857143
sj,2006,42,10/22/2006,64.15,300.7557143,300.7714286,296.8442857,302.9,298.6,37,79.41428571,64.15,18.39428571,3.028571429
sj,2006,43,10/29/2006,95.43,300.6828571,300.8285714,296.8771429,302.9,299,27.2,79.93,95.43,18.46,3.085714286
sj,2006,44,11/5/2006,15.91,300.9357143,301.0285714,297.3657143,303.4,299.3,54.12,81.08571429,15.91,18.94714286,2.771428571
sj,2006,45,11/12/2006,6.61,300.88,300.9928571,296.1642857,302.8,299.2,8.2,75.56857143,6.61,17.61714286,2.585714286
sj,2006,46,11/19/2006,21.29,300.4128571,300.5642857,295.0628571,302.8,298.5,13.2,72.68428571,21.29,16.46428571,2.471428571
sj,2006,47,11/26/2006,57.01,299.3285714,299.4857143,294.6557143,302.4,296.5,26.82,75.6,57.01,16.08,3.257142857
sj,2006,48,12/3/2006,51.3,300.3428571,300.4071429,295.9157143,302.2,298.4,14.56,76.82857143,51.3,17.34571429,2.9
sj,2006,49,12/10/2006,25.02,299.4957143,299.4642857,294.5742857,300.8,297.5,42.55,74.43142857,25.02,15.97,2.014285714
sj,2006,50,12/17/2006,0,299.63,299.7357143,295.5914286,301.3,298.2,18.4,78.63857143,0,16.98714286,2.1
sj,2006,51,12/24/2006,0,299.3028571,299.4714286,294.5514286,300.8,297.7,14.5,75.24,0,15.91714286,1.971428571
sj,2007,1,1/1/2007,0,298.6671429,298.8928571,294.2328571,300.2,297.6,12.4,76.52857143,0,15.59571429,1.871428571
sj,2007,2,1/8/2007,0,298.5671429,298.6857143,293.76,300.3,296.7,16.3,74.81142857,0,15.11571429,2.114285714
sj,2007,3,1/15/2007,63.41,298.2171429,298.3214286,294.0157143,300.6,295.9,60.49,77.64714286,63.41,15.36857143,3.042857143
sj,2007,4,1/22/2007,0,298.2042857,298.3285714,293.2142857,299.5,296.6,9.33,73.80428571,0,14.61428571,1.971428571
sj,2007,5,1/29/2007,0,297.9457143,298.2214286,292.6971429,301.3,295.5,0,72.76,0,14.16285714,3.785714286
sj,2007,6,2/5/2007,0,298.5485714,298.7928571,293.7385714,300.4,296.7,0.6,74.8,0,15.10285714,2.5
sj,2007,7,2/12/2007,0,298.4442857,298.5857143,293.8271429,301.4,295.8,1.2,75.75428571,0,15.18428571,3.457142857
sj,2007,8,2/19/2007,0,298.71,298.8928571,293.69,301.2,295.7,6.73,73.93285714,0,15.09142857,3.442857143
sj,2007,9,2/26/2007,0,298.3157143,298.5142857,294.2042857,301,296.2,23.12,78.12571429,0,15.56142857,2.885714286
sj,2007,10,3/5/2007,0,299.1142857,299.25,294.3285714,301.5,296.9,3.7,75.01428571,0,15.69714286,3.071428571
sj,2007,11,3/12/2007,0,299.0157143,299.3357143,294.02,301,296.6,1.5,74.02571429,0,15.38285714,2.985714286
sj,2007,12,3/19/2007,9.12,298.4528571,298.6571429,293.77,301.8,296.8,5.1,75.43857143,9.12,15.16714286,2.628571429
sj,2007,13,3/26/2007,33.72,298.7557143,298.85,294.3757143,300.9,297.1,25.2,76.78428571,33.72,15.74142857,2.528571429
sj,2007,14,4/2/2007,90.68,297.7771429,297.8642857,293.27,299.9,296.5,36.3,76.21428571,90.68,14.77285714,2.071428571
sj,2007,15,4/9/2007,13.09,298.5528571,298.6928571,293.3842857,301.2,295.9,1.2,73.30142857,13.09,14.90857143,3.071428571
sj,2007,16,4/16/2007,0,299.3357143,299.5571429,294.5071429,301.7,297.6,2.22,74.83285714,0,15.85428571,3
sj,2007,17,4/23/2007,69.7,299.0228571,299.25,295.4914286,302.8,296.9,63.1,81.11285714,69.7,16.90714286,3.357142857
sj,2007,18,4/30/2007,93.03,298.7757143,298.8785714,295.4685714,301,296.6,63.81,82.08428571,93.03,16.81714286,2.214285714
sj,2007,19,5/7/2007,9.83,299.4671429,299.5142857,295.54,301.8,297.6,40.3,79.19428571,9.83,16.94714286,2.771428571
sj,2007,20,5/14/2007,6.8,300.66,300.8428571,296.1757143,303.1,298.8,8.4,76.76,6.8,17.60857143,3.171428571
sj,2007,21,5/21/2007,6.2,300.6928571,300.85,295.6142857,302.7,298.7,2.2,73.98142857,6.2,17.00571429,3.071428571
sj,2007,22,5/28/2007,45.7,300.4614286,300.7214286,295.85,303.3,298.3,24.9,76.02285714,45.7,17.25714286,3.557142857
sj,2007,23,6/4/2007,85.81,300.9614286,301.1714286,296.1071429,303.3,298.9,17.74,74.96285714,85.81,17.50714286,3.428571429
sj,2007,24,6/11/2007,62.42,300.55,300.5642857,295.9757143,302.9,298.4,25.3,76.16285714,62.42,17.37,2.385714286
sj,2007,25,6/18/2007,15.76,301.1457143,301.3714286,296.0857143,303.6,298.9,4.2,74.16,15.76,17.48857143,2.971428571
sj,2007,26,6/25/2007,46.08,301.0971429,301.3071429,296.54,303.7,299.3,9.7,76.32857143,46.08,17.94714286,2.671428571
sj,2007,27,7/2/2007,19.09,301.0157143,301.1071429,296.1557143,303.2,299.1,20.5,74.92142857,19.09,17.51285714,3.1
sj,2007,28,7/9/2007,1.13,300.9714286,301,296.1771429,303,298.7,11.56,75.24142857,1.13,17.56142857,2.8
sj,2007,29,7/16/2007,40.7,300.9471429,301.0857143,296.1328571,303.2,298.8,22.32,75.14285714,40.7,17.50571429,2.914285714
sj,2007,30,7/23/2007,85.11,300.4957143,300.5428571,296.8728571,302.9,298.4,40.34,80.80857143,85.11,18.35142857,2.857142857
sj,2007,31,7/30/2007,1.02,301.0814286,301.1714286,296.0628571,303.1,299.1,8.3,74.26428571,1.02,17.46714286,2.828571429
sj,2007,32,8/6/2007,37.75,301.17,301.2571429,296.9157143,303,299,21.41,77.76571429,37.75,18.40714286,2.571428571
sj,2007,33,8/13/2007,72.44,300.9871429,301.0928571,296.9228571,303,299,25.69,78.64,72.44,18.41142857,2.528571429
sj,2007,34,8/20/2007,34.47,300.9114286,301.0642857,296.8014286,302.9,298.9,56.82,78.46142857,34.47,18.30571429,2.785714286
sj,2007,35,8/27/2007,62.56,300.8285714,300.9785714,296.5328571,303.7,299,30.89,77.56428571,62.56,18,2.7
sj,2007,36,9/3/2007,30.77,301.2185714,301.2428571,296.4457143,303.3,298.9,19.74,75.34571429,30.77,17.87,3
sj,2007,37,9/10/2007,10.37,301.1171429,301.15,296.2885714,303.5,298.8,22.24,75.19571429,10.37,17.72,3.157142857
sj,2007,38,9/17/2007,70.39,301.2171429,301.3071429,296.5614286,303.1,298.9,26.14,75.97,70.39,18.03714286,2.814285714
sj,2007,39,9/24/2007,94.37,301.0528571,301.1785714,296.51,303.5,299,16.15,76.40571429,94.37,17.98142857,3.585714286
sj,2007,40,10/1/2007,74.5,301.0228571,301.0285714,296.6428571,303.5,299.1,17.6,77.19,74.5,18.11857143,2.685714286
sj,2007,41,10/8/2007,108.26,300.79,300.9428571,296.8357143,302.9,299.3,21.98,79.17857143,108.26,18.37571429,3
sj,2007,42,10/15/2007,17.56,301.4928571,301.6357143,296.3542857,303.6,299.4,8.3,73.86714286,17.56,17.84571429,3.185714286
sj,2007,43,10/22/2007,16.48,301.0071429,301.0928571,295.8742857,302.8,299,15.66,73.66142857,16.48,17.27571429,2.471428571
sj,2007,44,10/29/2007,137.55,299.4585714,299.5428571,296.02,302.1,297.7,174.64,81.59428571,137.55,17.50285714,2.6
sj,2007,45,11/5/2007,15.25,300.6042857,300.6857143,295.8385714,302.6,298.2,10.3,75.35,15.25,17.29571429,2.257142857
sj,2007,46,11/12/2007,42,299.9342857,300.1857143,295.6385714,303.1,297.5,21.4,77.48142857,42,17.08285714,3.542857143
sj,2007,47,11/19/2007,73.37,299.8214286,299.8857143,295.7528571,301.8,297.9,43.4,78.52571429,73.37,17.18714286,2.514285714
sj,2007,48,11/26/2007,15.95,299.09,299.1928571,293.3514286,300.7,297.3,9.78,70.72714286,15.95,14.76857143,2.071428571
sj,2007,49,12/3/2007,17.85,299.02,299.0214286,294.2885714,300.8,297.1,68,75.36857143,17.85,15.67571429,2.1
sj,2007,50,12/10/2007,31.3,298.9,298.9714286,294.7742857,300.9,297,66.72,78.01571429,31.3,16.13,2.485714286
sj,2007,51,12/17/2007,62.11,298.6685714,298.7571429,294.9771429,300.4,296.2,50.53,80.17857143,62.11,16.34428571,2.371428571
sj,2007,52,12/24/2007,0,298.6028571,298.75,293.9285714,300.8,295.5,2.36,75.44857143,0,15.31857143,2.985714286
sj,2008,1,1/1/2008,0,298.0385714,298.1214286,293.5142857,299.9,296.6,27.99,76.14857143,0,14.91142857,1.842857143
sj,2008,2,1/8/2008,37.24,298.1428571,298.2285714,293.5957143,300,296.3,37.66,76.13142857,37.24,14.98,2.057142857
sj,2008,3,1/15/2008,0,297.6271429,297.8714286,293.02,300.1,295.3,4.1,75.64285714,0,14.48857143,3
sj,2008,4,1/22/2008,81.22,297.9685714,298.1285714,293.6357143,299.5,296.4,27.16,77.16714286,81.22,15.06571429,2
sj,2008,5,1/29/2008,0,298.0214286,298.1785714,292.9571429,300.7,294.3,2.7,73.56571429,0,14.40857143,3.3
sj,2008,6,2/5/2008,0,297.2371429,297.2785714,291.5371429,299.3,295.4,19.7,70.64285714,0,13.22571429,2.071428571
sj,2008,7,2/12/2008,0,297.8385714,297.9071429,292.9414286,299.3,296.5,10.17,74.22857143,0,14.36714286,2.157142857
sj,2008,8,2/19/2008,0,297.9071429,298.0571429,293.1342857,299.6,296.4,8.3,74.78571429,0,14.53857143,1.885714286
sj,2008,9,2/26/2008,0,297.7657143,298.0714286,292.5028571,299.9,296.3,6.46,72.66,0,13.96714286,2.285714286
sj,2008,10,3/4/2008,0,297.8785714,298.0071429,293.0528571,299.9,295.5,6.5,74.68142857,0,14.47428571,2.614285714
sj,2008,11,3/11/2008,0,297.5957143,297.6428571,292.1971429,299.5,296.1,9.38,71.93428571,0,13.72142857,2.085714286
sj,2008,12,3/18/2008,0,297.4042857,297.4357143,292.2057143,299.8,294.9,0.9,72.91571429,0,13.73714286,3.871428571
sj,2008,13,3/25/2008,27.19,296.9585714,296.9571429,292.0957143,299.7,294.4,7.55,74.24714286,27.19,13.64428571,2.885714286
sj,2008,14,4/1/2008,3.82,298.0814286,298.2285714,293.2357143,299.8,296.5,3.67,74.6,3.82,14.66285714,2.714285714
sj,2008,15,4/8/2008,16.96,297.46,297.5642857,292.7328571,299.4,295.8,35,75.02714286,16.96,14.18428571,2.185714286
sj,2008,16,4/15/2008,0,297.63,297.7785714,292.2742857,299.7,295.9,4.82,72.28571429,0,13.85857143,2.785714286
sj,2008,17,4/22/2008,0,298.6728571,298.6928571,294.28,300.9,295.9,2.17,76.96,0,15.67142857,3.957142857
iq,2000,26,7/1/2000,25.41,296.74,298.45,295.1842857,307.3,293.1,43.19,92.41857143,25.41,16.65142857,8.928571429
iq,2000,27,7/8/2000,60.61,296.6342857,298.4285714,295.3585714,306.6,291.1,46,93.58142857,60.61,16.86285714,10.31428571
iq,2000,28,7/15/2000,55.52,296.4157143,297.3928571,295.6228571,304.5,292.6,64.77,95.84857143,55.52,17.12,7.385714286
iq,2000,29,7/22/2000,5.6,295.3571429,296.2285714,292.7971429,303.6,288.6,23.96,87.23428571,5.6,14.43142857,9.114285714
iq,2000,30,7/29/2000,62.76,296.4328571,297.6357143,293.9571429,307,291.5,31.8,88.16142857,62.76,15.44428571,9.5
iq,2000,31,8/5/2000,16.24,297.1914286,298.2857143,291.7257143,306.2,288.5,1,74.72857143,16.24,13.42142857,13.77142857
iq,2000,32,8/12/2000,89.37,297.32,298.9785714,293.8214286,308.8,292.1,26.68,83.27571429,89.37,15.31142857,11.47142857
iq,2000,33,8/19/2000,42.08,297.6271429,299.3357143,293.9928571,307.9,290.6,16.9,82.49,42.08,15.46571429,13.7
iq,2000,34,8/26/2000,49.22,298.2385714,299.5714286,292.9042857,310.1,291.3,5.59,74.74,49.22,14.44428571,13.77142857
iq,2000,35,9/2/2000,53.65,299.2185714,300.9285714,293.4728571,310.5,292.9,16.07,74.15142857,53.65,15.05714286,12.45714286
iq,2000,36,9/9/2000,23.12,300.8028571,301.9357143,290.6357143,312.8,291.5,2.5,57.78714286,23.12,12.65285714,14.9
iq,2000,37,9/16/2000,34.62,299.8585714,301.3714286,293.64,310.7,292.3,4.1,71.66,34.62,15.22714286,13.85714286
iq,2000,38,9/23/2000,97.55,297.4357143,298.5142857,292.7071429,310.2,288.3,3.2,77.48714286,97.55,14.33857143,11.31428571
iq,2000,39,9/30/2000,95.89,299.3557143,300.8857143,293.2171429,310.8,290,2.6,71.46285714,95.89,14.79857143,14.94285714
iq,2000,40,10/7/2000,46.22,298.3728571,300.5,294.6642857,309.8,292.7,16.6,82.37142857,46.22,16.14857143,11.97142857
iq,2000,41,10/14/2000,31.1,298.4742857,300.2857143,294.5928571,309.2,291.9,21.9,81.52285714,31.1,16.07142857,13.48571429
iq,2000,42,10/21/2000,25.21,299.2114286,301.15,294.0071429,311.8,292.3,9.9,75.54,25.21,15.52857143,14.92857143
iq,2000,43,10/28/2000,49.25,299.5414286,301.1,294.7085714,310.2,291.9,23.3,76.94142857,49.25,16.19571429,13.45714286
iq,2000,44,11/4/2000,67.64,299.44,300.8214286,295.2742857,312.2,292.4,20.2,79.42857143,67.64,16.86857143,13.32857143
iq,2000,45,11/11/2000,51.83,300.7485714,301.8071429,295.28,310.4,294.3,19.2,74.80285714,51.83,16.84714286,12.87142857
iq,2000,46,11/18/2000,39.25,301.6371429,302.6142857,294.2328571,311.8,294.2,3.6,67.18571429,39.25,15.88,13.37142857
iq,2000,47,11/25/2000,55.91,300.8728571,301.9142857,293.06,311.1,293.6,11.2,66.04285714,55.91,14.76857143,13.14285714
iq,2000,48,12/2/2000,20.65,299.23,301.2642857,294.7171429,310,293.5,14.5,78.88571429,20.65,16.24428571,12.01428571
iq,2000,49,12/9/2000,24.53,300.2428571,301.0285714,293.3057143,312.2,292,1.7,68.55714286,24.53,14.9,15.45714286
iq,2000,50,12/16/2000,111.06,298.7571429,300.3428571,294.52,311.4,291.9,48.76,80.40857143,111.06,16.09857143,11.97142857
iq,2000,51,12/23/2000,3.9,300.4114286,302,291.0928571,311.2,294.6,5.7,60.64142857,3.9,13.18857143,13
iq,2001,1,1/1/2001,59.11,297.9585714,298.9857143,296.99,305.5,293.2,64.6,94.95571429,59.11,18.67285714,6.942857143
iq,2001,2,1/8/2001,69.85,298.0442857,299.4142857,294.3457143,309.8,292.5,22.98,82.34714286,69.85,15.85857143,11.08571429
iq,2001,3,1/15/2001,149.71,298.3685714,300.2357143,295.0614286,308.7,294,24.92,84.17571429,149.71,16.6,11.01428571
iq,2001,4,1/22/2001,50.02,295.7228571,296.6714286,294.5942857,301.8,292.3,88.03,94.05714286,50.02,16.07142857,5.628571429
iq,2001,5,1/29/2001,87.18,295.2971429,296.1,294.4114286,302.2,292.2,80.95,95.40714286,87.18,15.86,5.142857143
iq,2001,6,2/5/2001,31.93,295.5114286,296.1285714,293.4085714,303.6,292.5,16.4,89.08,31.93,14.94714286,6.171428571
iq,2001,7,2/12/2001,66.84,295.37,296.4928571,294.4385714,304.4,292.3,37.96,94.88428571,66.84,15.93,6.042857143
iq,2001,8,2/19/2001,16.17,296.07,296.9785714,294.73,304.4,290.6,34.18,92.84285714,16.17,16.25142857,7.585714286
iq,2001,9,2/26/2001,47.14,297.0385714,298.3071429,295.7671429,305.1,293.7,26.96,93.31428571,47.14,17.30857143,7.385714286
iq,2001,10,3/5/2001,118.07,297.6185714,298.6928571,296.46,305.8,294.8,83.89,94.09285714,118.07,18.05571429,6.585714286
iq,2001,11,3/12/2001,74.34,296.79,298.1285714,295.5442857,309.3,292.8,195.2,94.09428571,74.34,17.06571429,8.285714286
iq,2001,12,3/19/2001,90.35,298.7014286,299.75,295.1571429,309.7,293.2,32.6,82.80142857,90.35,16.75714286,10.61428571
iq,2001,13,3/26/2001,94.06,296.8528571,297.6,296.0785714,303.2,292.8,304.52,95.92428571,94.06,17.66857143,6.2
iq,2001,14,4/2/2001,86.46,296.3057143,297.8285714,295.6957143,305.5,292.9,91.43,96.73714286,86.46,17.21,6.657142857
iq,2001,15,4/9/2001,80.82,297.1757143,298.3,296.13,305.5,292.1,110.1,94.60285714,80.82,17.69571429,6.771428571
iq,2001,16,4/16/2001,77.73,297.0628571,298.15,295.9857143,305.1,292.8,120.32,94.61571429,77.73,17.52,7.5
iq,2001,17,4/23/2001,78.01,297.9614286,299.2071429,295.4285714,307.8,293.2,78.3,88.14857143,78.01,16.96857143,10.24285714
iq,2001,18,4/30/2001,94.77,297.2857143,298.65,295.74,305.6,293.1,103.87,92.19285714,94.77,17.30571429,7.414285714
iq,2001,19,5/7/2001,45.56,297.1357143,298.2,296.3328571,305.1,292.1,85.9,95.82,45.56,17.89142857,7.085714286
iq,2001,20,5/14/2001,74.08,297.2971429,298.3071429,296.99,305.6,294.7,80.3,98.34142857,74.08,18.64,5.642857143
iq,2001,21,5/21/2001,70.81,296.9228571,297.9571429,295.8271429,305.6,293,53.1,94.71,70.81,17.36857143,8.542857143
iq,2001,22,5/28/2001,90.07,296.8457143,298,295.18,304.8,291.8,20.3,91.46571429,90.07,16.69428571,8.8
iq,2001,23,6/4/2001,126.46,296.6914286,297.8928571,294.46,307.6,291.5,30.63,89.48714286,126.46,15.96857143,9.728571429
iq,2001,24,6/11/2001,47.13,295.4828571,296.4357143,294.3414286,302.6,291.9,95.06,94.01714286,47.13,15.78285714,7.271428571
iq,2001,25,6/18/2001,53.93,296,297.3214286,293.6471429,305.2,291,13.45,88.17142857,53.93,15.13428571,9.414285714
iq,2001,26,6/25/2001,1.22,294.8457143,296,290.5728571,306.1,288.4,1.82,79.32285714,1.22,12.46428571,12.34285714
iq,2001,27,7/2/2001,52.1,295.7957143,297.05,292.7528571,305,291.3,23.6,84.85714286,52.1,14.29714286,8.557142857
iq,2001,28,7/9/2001,39.09,295.8085714,297.0214286,293.4385714,307.2,290.3,16.7,88.32285714,39.09,14.92857143,9.7
iq,2001,29,7/16/2001,52.05,297.5557143,298.9285714,294.1157143,307.9,291.1,18,84.24571429,52.05,15.60571429,11.42857143
iq,2001,30,7/23/2001,54.52,296.8157143,298.2214286,294.9914286,306,292,38.29,90.81428571,54.52,16.50571429,10.27142857
iq,2001,31,7/30/2001,27.97,297.2914286,299.1785714,293.4528571,308.1,289.8,9.71,82.22571429,27.97,14.98571429,12.87142857
iq,2001,32,8/6/2001,0,298.5371429,300.1357143,291.3871429,308.7,291,0.2,66.66428571,0,13.15857143,14.64285714
iq,2001,33,8/13/2001,5.14,298.3957143,299.7857143,292.0242857,309.7,292,0,69.47571429,5.14,13.71571429,13.31428571
iq,2001,34,8/20/2001,9.97,298.44,299.8142857,294.0171429,308.8,291.7,30.1,78.38857143,9.97,15.51142857,12.2
iq,2001,35,8/27/2001,47.58,298.7514286,300.5142857,293.7257143,311.2,293,16.9,76.95571429,47.58,15.25142857,12.8
iq,2001,36,9/3/2001,44.45,298.6914286,300.5214286,294.9057143,311.2,291.7,39.8,81.98714286,44.45,16.43714286,13.44285714
iq,2001,37,9/10/2001,36.2,298.6657143,300.1214286,294.1228571,311.5,290.9,19.6,78.95714286,36.2,15.65857143,13.78571429
iq,2001,38,9/17/2001,66.4,297.9628571,299.4214286,294.5971429,309,292.9,65.54,84.03285714,66.4,16.10428571,10.92857143
iq,2001,39,9/24/2001,26.48,298.7071429,300.9071429,294.2957143,310.4,291.7,21.9,79.36571429,26.48,15.89428571,14.04285714
iq,2001,40,10/1/2001,63.42,299.5471429,300.7071429,294.7685714,311,291.8,32.6,78.33,63.42,16.34,14.12857143
iq,2001,41,10/8/2001,58.75,299.1585714,300.2857143,293.8128571,312.3,290.8,12.3,74.41857143,58.75,15.32714286,11.34285714
iq,2001,42,10/15/2001,77.89,300.3085714,302.2,294.2142857,312.9,292.4,49.2,72.16285714,77.89,15.87285714,12.88571429
iq,2001,43,10/22/2001,77.15,298.5842857,300.0714286,296.6071429,310.6,293.9,114.36,90.26571429,77.15,18.26714286,9.857142857
iq,2001,44,10/29/2001,83.53,298.3414286,299.5071429,295.3057143,308.8,292,46.46,85.57285714,83.53,16.95857143,11.27142857
iq,2001,45,11/5/2001,34.54,298.5142857,299.75,296.1957143,309.7,292.5,164.74,89.00428571,34.54,17.82142857,10.1
iq,2001,46,11/12/2001,61.82,298.8471429,300.5785714,296.1985714,310.5,294,181.2,87.48142857,61.82,17.8,9.7
iq,2001,47,11/19/2001,65.89,299.12,300.4857143,296.7528571,309.5,294.2,56.3,88.83714286,65.89,18.45142857,9.228571429
iq,2001,48,11/26/2001,47.46,298.5557143,299.6357143,295.8114286,310,294.4,31.5,87.37714286,47.46,17.42714286,8.014285714
iq,2001,49,12/3/2001,46.86,298.7542857,300.2214286,295.9814286,308.5,294.6,158.5,87.24,46.86,17.59571429,8.871428571
iq,2001,50,12/10/2001,138.22,298.2457143,299.5928571,297.5,305.8,293.9,72.94,96.11857143,138.22,19.30571429,7.785714286
iq,2001,51,12/17/2001,43.95,298.5642857,299.6785714,297.2114286,309.3,295.1,85.9,93.94714286,43.95,18.96571429,7.385714286
iq,2001,52,12/24/2001,100.72,298.2385714,299.35,297.5114286,306.7,294.7,109.64,96.35571429,100.72,19.30285714,6.5
iq,2002,1,1/1/2002,70.16,297.1328571,297.8714286,296.06,304.5,292.5,109.8,94.58857143,70.16,17.61857143,5.942857143
iq,2002,2,1/8/2002,64.79,300.0128571,301.2714286,294.9128571,309.8,294.8,5.5,76.60285714,64.79,16.48285714,11.4
iq,2002,3,1/15/2002,22.77,299.8771429,300.9071429,294.6057143,309.4,291.8,4.7,75.20428571,22.77,16.15714286,12.12857143
iq,2002,4,1/22/2002,121.07,298.9157143,299.8785714,295.11,308.7,293.2,19.91,81.52714286,121.07,16.67714286,10.21428571
iq,2002,5,1/29/2002,59.4,296.8585714,297.9,296.1371429,304.2,294.1,43.12,96.26714286,59.4,17.69,5.228571429
iq,2002,6,2/5/2002,4.68,295.9128571,296.6928571,295.2314286,304.2,292,69.96,96.64142857,4.68,16.72285714,5.185714286
iq,2002,7,2/12/2002,104.37,297.8471429,299.2928571,296.5442857,304.7,294.5,33.3,93.43857143,104.37,18.14714286,7.7
